Dialogue ID,Turn,Teacher,Student,Correct,Prob,KC Probs,Dialogue Acc.,KCs,Notes
231,39,"ok, super!! well done","so its (-1,-1)",na,--,--,0.4444,None,
231,40,"so the x value = -1. and the y value = -1. and yes, the coordinate = (-1,-1)",yep,na,--,--,0.4444,None,
231,41,"ok, great!!! ok, now.. back to the question about the gradient",yep,na,--,--,0.4444,None,
231,42,"so the coordinates we can choose from are (0,1) (1,3) (-0.5,0) and (-1,-1). we only need 2 of them",ok,na,--,--,0.4444,None,
231,43,which would you like to use?,"(0,1) and (1,3)",true,0.6995,0.6995,0.4444,1) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.,
231,44,"great choice! ok to work out the gradient, we need to difference in the y values first",3-1 = 2,true,0.7153,0.7153,0.4444,1) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.,
231,45,"great! :) Now, we need the difference in the x values",0-1=-1,False,0.8675,0.8675,0.4444,1) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.,
231,46,"no, just the difference between them",oh 0 then,False,0.7731,0.7731,0.4444,1) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.,
231,47,difference between 3 and 1 = 2 and difference between 0 and 1 = ?,0,False,0.8153,0.8153,0.4444,1) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.,
231,48,"no Leona. the difference between 0 and 1 = 1, not 0",-1 i think,na,--,--,0.4444,None,
231,49,"we aren't subtracting, we are finding the difference (gap)",0.5,na,--,--,0.4444,None,
231,50,no Leona.. please read my comments above. the difference between 0 and 1 is 1. the gap between them is 1,oh. sorry,na,--,--,0.4444,None,
231,51,"ok, now with our 2 answers: we divide. difference in y divided by difference in x. so, 2 divided by 1. for the gradient",2!,true,0.6935,0.6935,0.4444,1) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.,
231,52,"yes, so our gradient is 2. for this graph",thank you,na,--,--,0.4444,None,
231,53,"ok, Leona.... before moving on from this question, I think it's really important you look back at reading coordinates and completing some practise on that area. This will help build your confidence and be able to try other questions later on. If I send you back, will do you that for me?",yep,na,--,--,0.4444,None,
231,54,great - well done for sticking with me there :). keep up the great effort Leona,no problem. thanks,na,--,--,0.4444,None,
231,55,you're welcome.. I'll send you back now,,na,--,--,0.4444,None,
,,,,,,,,,
232,0,--,hi Sophie👍,na,--,--,0.6667,None,
232,1,Hi! How are you getting on with this question? 😊,not too well. i cant worgbkuh=. sorry,na,--,--,0.6667,None,
232,2,Has the video helped at all?,that was geoffrey. not really. what is the equation for the gradient?,na,--,--,0.6667,None,
232,3,Depending how you've been taught it either: difference in y / difference in x. or rise/run,elaborate. can i just have the answer please im stuck,na,--,--,0.6667,None,
232,4,"So we need to fins two points with nice, preferable whole number coordinates","3, 1",true,--,--,0.6667,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed.
3) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.",
232,5,"Amazing, and another one?","0, 6? is that right?",False,0.5838,"0.5679, 0.6038, 0.5797",0.6667,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed.
3) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.",
232,6,"6,0?",oh ye,true,0.5910,"0.5528, 0.6233, 0.5969",0.6667,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed.
3) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.",
232,7,"So across to 6, 0 up or down",my bad. 6 across 0 up,true,0.5602,"0.5366, 0.5960, 0.5480",0.6667,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed.
3) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.",
232,8,"Great, so we have (3,1) and (6,0)",ye,na,--,--,0.6667,None,
232,9,Now we can work out he gradient by subtracting the y coordinates. So 1- 0. then the x coordinates. so 3-6,its 1. then -3. 😎😎,true,0.6276,"0.6388, 0.6163",0.6667,"1) Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed.
2) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.",
232,10,"Brilliant, then the gradient is the y answer/the x answer. so 1/-3. so which answer do you think we are going for?",- o.e reocurring? -0.3 reocurring. SOPHIE COME BACK. SOPHIE!,False,0.5870,"0.5983, 0.5757",0.6667,"1) Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed.
2) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.",
232,11,Take a look at the 4 answers,thanks,na,--,--,0.6667,None,
232,12,which is the same as 1/-3?,- 1/3???,true,0.5252,"0.5336, 0.5167",0.6667,"1) Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed.
2) Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.",
232,13,There we go :),Cheers,na,--,--,0.6667,None,
232,14,So for gradient 1) find some nice points 2) subtract ys 3) subtract xs 4) do y/x. That should help :). Bye Julian!,,na,--,--,0.6667,None,
,,,,,,,,,
233,1,"Hi Tomas, how can I help?",Hello I don’t understand ths question I never did this before\,na,--,--,0.4444,None,
233,2,"No problem, let me have a look at the graph. Have you studied solving equations in factorised form?","I don’t know, maybe?",False,--,--,0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.
2) Use the structure of an expression to identify ways to rewrite it. For example, see x^(4) – y^(4 )as (x^(2))^(2 )– (y^(2))^(2), thus recognizing it as a difference of squares that can be factored as (x^(2 )– y^(2))(x^(2 )+ y^(2)).",
233,3,"What the graph is showing us is that when x is -1, y = 0 and the same when x = 2. Can you see what I mean?",Absolutely not],False,0.5251,0.5251,0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.",
233,4,Haha no problem. Where does the curved graph cross the x axis? The axis going across?,"Is it at 0,-1",False,0.5538,0.5538,0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.",
233,5,"(-1, 0) but yep, and the other place?","2,0. Pretty sure",true,0.6298,0.6298,0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.",
233,6,"Exactly. So those coordinates say x is -1, y is 0, and then x is 2 and y is 0. Right?",Yeah. so in the equation y needs to equal 0. and x=1?,False,0.7932,0.7932,0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.",
233,7,"Exactly, the equation of the graph is y =, and where the line crosses the axis is where that equals 0. So we're looking for an equation where putting in x = 1 would make it equal 0",ok i see,na,--,--,0.4444,None,
233,8,"Sorry x = -1!! No 1, because it crossed at -1.",Oposd. oops. Its ok,na,--,--,0.4444,None,
233,9,"Sorry about that, I scrolled back up to the question and realised my mistake.",oh its ok I can do that too,na,--,--,0.4444,None,
233,10,Have you decided which equation in the question would give us 0 when we put in x = -1?,I’m thinking. I’m thinking. hmmm,na,--,--,0.4444,None,
233,11,No rush 😊 Try substituting x = -1 into each one.,i can eliminate a and b because b=3 and a=-1,true,0.5557,"0.5747, 0.5367",0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.
2) Use the structure of an expression to identify ways to rewrite it. For example, see x^(4) – y^(4 )as (x^(2))^(2 )– (y^(2))^(2), thus recognizing it as a difference of squares that can be factored as (x^(2 )– y^(2))(x^(2 )+ y^(2)).",
233,12,"Excellent, they don't work at all.",also for c and d when i work out the answers for what is in the brackets do i times them,na,--,--,0.4444,None,
233,13,Yes that's right,"It is d. I got -3 in the brackets and 0, i times them together and it is 0",true,0.6895,0.6895,0.4444,"1) Use the structure of an expression to identify ways to rewrite it. For example, see x^(4) – y^(4 )as (x^(2))^(2 )– (y^(2))^(2), thus recognizing it as a difference of squares that can be factored as (x^(2 )– y^(2))(x^(2 )+ y^(2)).",
233,14,D looks good! Let's just check it works for the other crossing point - do you get 0 if x = 2 as well?,Uh. nope. you get 3,False,0.7736,"0.7940, 0.7533",0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.
2) Use the structure of an expression to identify ways to rewrite it. For example, see x^(4) – y^(4 )as (x^(2))^(2 )– (y^(2))^(2), thus recognizing it as a difference of squares that can be factored as (x^(2 )– y^(2))(x^(2 )+ y^(2)).",
233,15,Are you sure?,not reallt,False,0.7517,"0.7538, 0.7495",0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.
2) Use the structure of an expression to identify ways to rewrite it. For example, see x^(4) – y^(4 )as (x^(2))^(2 )– (y^(2))^(2), thus recognizing it as a difference of squares that can be factored as (x^(2 )– y^(2))(x^(2 )+ y^(2)).",
233,16,"I got 3 for the first bracket, but the second bracket is...",0,true,0.6669,"0.6676, 0.6662",0.4444,"1) Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.
2) Use the structure of an expression to identify ways to rewrite it. For example, see x^(4) – y^(4 )as (x^(2))^(2 )– (y^(2))^(2), thus recognizing it as a difference of squares that can be factored as (x^(2 )– y^(2))(x^(2 )+ y^(2)).",
233,17,So when we multiply them we get?,its because i thought x=3,na,--,--,0.4444,None,
233,18,Ahhh ok,silly mistake lol. 0,na,--,--,0.4444,None,
233,19,Lol easily done,thanks i think i understand no,na,--,--,0.4444,None,
233,20,"So yes, the answer is definitely D! To help you in the rest of the lesson, can you link between the graph and the equation? The graph crosses the x axis at -1 and 2, the equation had x+1 and x-2. They are always going to be opposites like that, in any question like this. So that's something to look out for :)",Oh ok I understand you can take me back too Eedi,na,--,--,0.4444,None,
233,21,"Great, bye! 👋",,na,--,--,0.4444,None,
,,,,,,,,,
234,1,Hi there Mariana! How can I help?,"Hello, I'm not quite sure about the width and length of the square",na,--,--,1.0000,None,
234,2,"No problem, lets have a look!",Thanks,na,--,--,1.0000,None,
234,3,"So if we went with Jack's (9,4) and (9, 10), the other coordinates are (4,10) and (4,4). If we look at the first numbers... 4 and 9. what is the difference between these numbers?",5,true,--,--,1.0000,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
234,4,Super! what about the difference between the 2nd numbers?,6,true,0.8277,"0.8178, 0.8376",1.0000,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
234,5,"Super. Now, in a square.. all the sides are the same length. So do you think Jack is correct?",No because 5 and 6 are different values,true,0.6096,"0.6283, 0.5908",1.0000,"1) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.
2) Use coordinates to prove simple geometric theorems algebraically. For example, prove or disprove that a figure defined by four given points in the coordinate plane is a rectangle; prove or disprove that the point (1, Ö3) lies on the circle centered at the origin and containing the point (0, 2).",
234,6,"Super! Well done. Now Lily's is a little harder... lets think about if we were going from (4,4) to (1, 7). We need to go 3 across and 3 up. Can you see how I am getting that?",Yes - I think so,true,0.6455,"0.6554, 0.6357",1.0000,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
234,7,"So we need to see if that pattern would continue for each of the coordinates. How about going from (4,4) to (7,7)",You add 3 to each so go up by 3,true,0.6674,"0.6703, 0.6646",1.0000,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
234,8,"So it is the same as the previous one. And again, if we are going from (7,7) to (4,10). We'd still be going 3 across and 3 up, wouldn't we?",Yes,true,0.8176,"0.8095, 0.8256",1.0000,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
234,9,"So we do the same pattern each time by the same number. So what about Lily, do you think this will form a square?",Yes - it is forming the same pattern each time. Thank you!,true,0.7421,"0.7465, 0.7378",1.0000,"1) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.
2) Use coordinates to prove simple geometric theorems algebraically. For example, prove or disprove that a figure defined by four given points in the coordinate plane is a rectangle; prove or disprove that the point (1, Ö3) lies on the circle centered at the origin and containing the point (0, 2).",
234,10,Super! So lily is correct! No problem at all! :) Great work Mariana⭐⭐⭐⭐⭐,,na,--,--,1.0000,None,
,,,,,,,,,
235,0,--,Hello,na,--,--,0.3333,None,
235,1,Hi! How can I help?,Am stuck on this question,na,--,--,0.3333,None,
235,2,"Ok, the height of this rectangle will be the distance from the bottom to the top, and we can use the y coordinates to work that out",Ok,na,--,--,0.3333,None,
235,3,"So the bottom of the rectangle is at -15, what is the y-coordinate of the top?",-3,False,--,--,0.3333,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
235,4,"Not quite, that's the x-coordinate at the bottom. Have a look at the top of the rectangle, and the y-coordinate is the second number in the brackets",5,true,0.5376,"0.5451, 0.5300",0.3333,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
235,5,Great! So now we want the difference between -15 and 5,So 15-5=10,False,0.7842,"0.7901, 0.7783",0.3333,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
235,6,"Not quite, because it's -15... Can you do 5 - - 15?",Yes,na,--,--,0.3333,None,
235,7,"What would that give you? You can also think about how far it is from -15 up to 0, and then up to 5.",-10,False,0.5823,"0.5796, 0.5851",0.3333,"1) Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).
2) Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",
235,8,"Hmm when we do 5 - - 15 that becomes 5 + 15, so 20. Does that make sense?",It does. So the answer is 20. ?,na,--,--,0.3333,None,
235,9,"Yep, the distance from the bottom of the rectangle (at -15) up to the top (at 5) is 20, and that's the height! Happy to go on?",ThankThanks for the help,na,--,--,0.3333,None,
235,10,You're welcome! Bye 👋😊,,na,--,--,0.3333,None,
,,,,,,,,,
236,1,Hi Leila! How can I help?,I'm stuck on this question,na,--,--,1.0000,None,
236,2,"Ok let's take a look... Do you have any thoughts how to start it, now you've seen the feedback?",convert 40cm into meters is what I'm stuck on. metres*,na,--,--,1.0000,None,
236,3,"Ah ok, do you know how many cm are in 1m?",100,true,--,--,1.0000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
236,4,"Lovely, so if we were converting 400cm, how many metres would that be?",4m,true,0.8066,"0.7896, 0.8236",1.0000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
236,5,"Perfect, then can you think what 40cm would be in metres?",hmm. 0.4?,true,0.7086,"0.6917, 0.7255",1.0000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
236,6,"Fantastic!! That's exactly right, can you see how we got there?",yes,na,--,--,1.0000,None,
236,7,"Excellent, so now can you pick your answer to the question?",3000+0.4=3000.4. C!,true,0.8770,"0.8718, 0.8823",1.0000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
236,8,"Perfect, got to be C. Good to go. ?",yes,na,--,--,1.0000,None,
236,9,"Nice work, bye! 👋😊",,na,--,--,1.0000,None,
,,,,,,,,,
237,1,Hi Leila! How can I help?,hi,na,--,--,0.5000,None,
237,2,Do you know how many kilograms are in one tonne?,1000,true,--,--,0.5000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
237,3,"Great, so can you convert 1 kilogram into tonnes? It will be a small decimal, because a kilogram is a very small part of a tonne",ans is C,False,0.5309,"0.4966, 0.5653",0.5000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
237,4,"Not quite, that would mean that 5kg = 5 tonnes, but that's not true. 5000kg = 5 tonnes",ans is B,na,--,--,0.5000,None,
237,5,"1 kilogram is 1/1000 of a tonne, so 0.001 tonnes. Can you write 5 kilograms in tonnes?",is the ans B ??,False,0.4513,"0.4499, 0.4526",0.5000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
237,6,"No, can you try my question? 1 kg = 0.001 tonnes, so 5kg = _______ tonnes",0.005,true,0.4744,"0.4614, 0.4874",0.5000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
237,7,"Great, now can you see which answer is correct?",D,true,0.6110,"0.5928, 0.6292",0.5000,"1) Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...
2) Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",
237,8,That's the one 👏 Good to go?,bye,na,--,--,0.5000,None,
237,9,Bye! 👋,,na,--,--,0.5000,None,
,,,,,,,,,
238,1,Hi Sierra! How can I help today?,i am confused on how to do the question.,na,--,--,1.0000,None,
238,2,"Ok, I'll just take a look, one moment :)",ok,na,--,--,1.0000,None,
238,3,"Great, so, do you know how to find the mean?",yes i do.,na,--,--,1.0000,None,
238,4,Brilliant. And I can see from the question above you know how to find the total of the numbers when given the mean,yes,na,--,--,1.0000,None,
238,5,So in this question the mean is 4. How many numbers are there? Including the missing one,5,na,--,--,1.0000,None,
238,6,Brilliant!! So what must they total?,23,na,--,--,1.0000,None,
